0x5788e790adb0913fd8e837a7c509cb05ea8141e4,3.7900346541563366
0x63a61a31f087295a2b3fbe6f546913ccbe8127e8,0.5637308860884287
0x47fa0c6b40b4dfb925ae81f199c3e7ccbfdf0497,0.48078404806875247
0x8cd847abc9f7013c5593ba669e0ae8e08c85f9c7,0.42507524734867558
0x22fa3239c4bf43d05cc587ff40ea3ba5841c6709,0.26068361174961618
0x3d11e1a9c6c3f6ed8271adeb5d11f85fbce7d3be,0.2323602943822497
0x5235e1b347b00e0adf9c48a307f83da28185570f,0.20376235583312965
0xdf8105634d3a0a77802c12b29b5c310afb175d5d,0.19691822137047083
0x6038283863c47176c44ab46b4d91c359b88e470b,0.183792591926407
0x440de8b4e2ae9c63cb1c22c9edd32db11de86113,0.18012089865916864
0x2279122cc80b30b77acfcf07ae304bfa8186c51f,0.17641850920119442
0xc628c8c14864335ab25ae4f3fe56bca06ab4962a,0.16573778949920917
0x4808938d62c732f52785c6be371016b9cfdbcd6d,0.16316373168332254
0xbc9aa09e99c864cbf0a646901cc5ab4aa7d1ca47,0.15096659679647181
0xa61c4d958c5a5c913df1d79603252cda2de1c5a3,0.11318229861724927
0x5c3f27cce478608a731ec6294ce4dfc48b1b7075,0.111137466368856
0x0cb7ff59a8a8e4d426cf521ee852e7498eee9eb0,0.10068572012569152
0xf1ac56a6a75bcbd915d48bd23605f24e472398a2,0.097142423826309415
0xb25024c421d4f8bebe468d3dc353e07868c99901,0.096246733191361025
0xd95d47e2f7723d463d585c774a3f020836b6dcf2,0.089322183107425693
0x8e6391c64a8a96515366682e83f8c7585aa5f1d4,0.088318912028824914
0x4349ad17e5a9a55c292296f659a5ade8e3f57e00,0.088202314362694462
0x87b5cd36f2116921c9680e3a8b0ed5a8baa5d9b2,0.083357571700661062
0x8b97066ffe92e889bd53d4dce2b13461b8ea7ea2,0.08061065313545987
0xa971eea2ec07fc22d8dab8d5d9b17a423dd216e7,0.079737987778732228
0x44d8d85a5492f9719be82903566082099b7a6a96,0.079604481400482568
0x8da61838952e4244fc110cd130a0e902cdd71b55,0.077135162267216742
0xd317c2c552fffd291466106aec84de312267116c,0.0728471775821378
0x122c96844578326db6db8a7c6c40ce954eaec8ba,0.0714605022584616
0x984cc885e32d8079f5519ff08871c728e3b06501,0.071127381993128874
0x02e22759c7a8fd1f2d669744bba96ef07b19eff6,0.069913787100105582
0xfb2c70b60ff10ac7ee353232f5498e5fdc35a9e0,0.069677035764282011
0x031e44347de34e0fa0b32d500d0ee656b7fbdb6f,0.067764468766869007
0x0fb5c59705f6c1ff887f804518c45ebad7892821,0.0675504532592613
0xd65aded8c2ae826061a4233cffa6d68052e50543,0.066670251821625573
0x264f77488da36c006bae65f4abea5c8578ab93ee,0.066481692669650955
0x07aa86e87e3f077c541b26678adb19d1899aabe5,0.064439741875136416
0xad157400965e7dbf837d6f0416839c6ef7033965,0.060783029542431276
0x4739b3619f68d23ed8d78de0e446c819f05a801c,0.060629811172338406
0x05bab88ac5b84ba826093a43b1f8e341f119511e,0.060319006548219194
0xb24b1e37a691b935da4156780c4d89500ae51982,0.057867615394489973
0x292f1f13fd1141931c2d224fb5db910e41435a05,0.057148779154047528
0x90b795f22cb72012fd37d4fd1ce03a85aaadb8f0,0.056991305559823444
0x8f7ff15f3b8c9693ca81f75a20ea77a2900f2f0c,0.056528144321258439
0x300031cd52d7d63b53d0b6d4408f740d2cecc99b,0.056441091777403182
